itemId,title,galleryURL,viewItemURL,autoPay,postalCode,sellingStatus,shippingInfo,listingInfo,returnsAccepted,condition,topRatedListing,galleryPlusPictureURL,pictureURLLarge,pictureURLSuperSize,shipping_cost,price_in_US,converted_price,brand,cost,profit,ROI
133142868285,benchmade pardue griptilian drop pt grip axs stud 551 all variants,https://i.ebayimg.com/thumbs/images/g/xAoAAOSwPX1dVEh5/s-l140.jpg,https://www.ebay.com/itm/Benchmade-PARDUE-Griptilian-DROP-PT-GRIP-AXS-STUD-551-All-Variants-/133142868285?var=0&vti=,true,020**,"{'currentPrice': {'_currencyId': 'USD', 'value': '106.25'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '106.25'}, 'sellingState': 'Active', 'timeLeft': 'P3DT15H32M12S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2019-08-14T17:58:20.000Z', 'endTime': '2023-01-14T17:58:20.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '426'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTQ5OVgxNTY0/z/xAoAAOSwPX1dVEh5/$_1.JPG,https://i.ebayimg.com/00/s/MTQ5OVgxNTY0/z/xAoAAOSwPX1dVEh5/$_12.JPG,0.0,106.25,106.25,benchmade,45.0,44.4375,92.578125
143356945873,"benchmade pardue, mini griptilian, axs, hole 555 series",https://i.ebayimg.com/thumbs/images/g/Te0AAOSwTuhdVXvY/s-l140.jpg,https://www.ebay.com/itm/Benchmade-PARDUE-MINI-GRIPTILIAN-AXS-HOLE-555-SERIES-/143356945873?var=0&vti=,true,020**,"{'currentPrice': {'_currencyId': 'USD', 'value': '117.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '117.0'}, 'sellingState': 'Active', 'timeLeft': 'P4DT13H21M35S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2019-08-15T15:47:43.000Z', 'endTime': '2023-01-15T15:47:43.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '206'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTQ2OVgxNTY0/z/Te0AAOSwTuhdVXvY/$_1.JPG,https://i.ebayimg.com/00/s/MTQ2OVgxNTY0/z/Te0AAOSwTuhdVXvY/$_12.JPG,0.0,117.0,117.0,benchmade,45.0,53.790000000000006,112.06250000000001
125491052810,benchmade 551-s30v steel drop-point blade plain edge griptilian knife blac,https://i.ebayimg.com/thumbs/images/g/e5IAAOSwBwNcm-OI/s-l140.jpg,https://www.ebay.com/itm/Benchmade-551-S30V-Steel-Drop-Point-Blade-Plain-Edge-Griptilian-Knife-Blac-/125491052810,true,,"{'currentPrice': {'_currencyId': 'USD', 'value': '106.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '106.0'}, 'sellingState': 'Active', 'timeLeft': 'P20DT16H16M1S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'true', 'handlingTime': '1'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-08-31T17:42:09.000Z', 'endTime': '2023-01-31T18:42:09.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '50'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTQ2Mlg1NjY=/z/e5IAAOSwBwNcm-OI/$_1.JPG,https://i.ebayimg.com/00/s/MTQ2Mlg1NjY=/z/e5IAAOSwBwNcm-OI/$_3.JPG,0.0,106.0,106.0,benchmade,45.0,44.22,92.125
165768472932,"benchmade 535 bugout® cpm-s30v blade grivory handle w/clip, green",https://i.ebayimg.com/thumbs/images/g/uTQAAOSw~YNja1S7/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-535-Bugout-CPM-S30V-Blade-Grivory-Handle-W-Clip-Green-/165768472932,true,531**,"{'currentPrice': {'_currencyId': 'USD', 'value': '119.9'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '119.9'}, 'sellingState': 'Active', 'timeLeft': 'P29DT5H23M43S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-11-09T19:49:50.000Z', 'endTime': '2023-02-09T07:49:51.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '70'}",true,3000.0,false,,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/uTQAAOSw~YNja1S7/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/uTQAAOSw~YNja1S7/$_3.JPG,0.0,119.9,119.9,benchmade,45.0,56.313,117.31875000000001
314297176821,"manual benchmade 150802 crooked river wood knife, black",https://i.ebayimg.com/thumbs/images/g/DLcAAOSwc4Fjrpq~/s-l140.jpg,https://www.ebay.com/itm/Manual-BENCHMADE-150802-crooked-river-wood-knife-Black-/314297176821,true,484**,"{'currentPrice': {'_currencyId': 'USD', 'value': '199.99'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '199.99'}, 'sellingState': 'Active', 'timeLeft': 'P19DT5H39M32S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-12-30T14:08:11.000Z', 'endTime': '2023-01-30T08:05:40.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '34'}",true,3000.0,false,,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/DLcAAOSwc4Fjrpq~/$_1.JPG,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/DLcAAOSwc4Fjrpq~/$_3.JPG,0.0,199.99,199.99,benchmade,45.0,125.9913,262.481875
144862485031,benchmade bugout - titanium & damascus limited edition - nib - 535-2204,https://i.ebayimg.com/thumbs/images/g/jggAAOSwp6Jjn3B~/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Bugout-Titanium-Damascus-Limited-Edition-NIB-535-2204-/144862485031,false,087**,"{'currentPrice': {'_currencyId': 'USD', 'value': '629.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '629.0'}, 'sellingState': 'Active', 'timeLeft': 'P7DT17H37M32S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '14.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-12-18T20:03:40.000Z', 'endTime': '2023-01-18T20:03:40.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '66'}",false,1000.0,false,,,,14.0,629.0,643.0,benchmade,45.0,511.40999999999997,1065.4375
154317554388,benchmade mini bugout 533 knife white handle black drop point blade 533bk-1,https://i.ebayimg.com/thumbs/images/g/vsQAAOSwdB1gGB9i/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Mini-Bugout-533-Knife-White-Handle-Black-Drop-Point-Blade-533BK-1-/154317554388,true,374**,"{'currentPrice': {'_currencyId': 'USD', 'value': '149.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '149.0'}, 'sellingState': 'Active', 'timeLeft': 'P23DT13H28M7S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'true', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2021-02-03T15:54:15.000Z', 'endTime': '2023-02-03T15:54:15.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '230'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/vsQAAOSwdB1gGB9i/$_1.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/vsQAAOSwdB1gGB9i/$_12.JPG,0.0,149.0,149.0,benchmade,45.0,81.63,170.06249999999997
185545022149,benchmade 533-3 mini bugout® cpm-s90v carbon fiber (usa free expedited shipping),https://i.ebayimg.com/thumbs/images/g/oRwAAOSwetdjABqK/s-l140.jpg,https://www.ebay.com/itm/Benchmade-533-3-Mini-Bugout-CPM-S90V-Carbon-Fiber-USA-Free-Expedited-Shipping-/185545022149?var=0&vti=,true,336**,"{'currentPrice': {'_currencyId': 'USD', 'value': '239.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '239.0'}, 'sellingState': 'Active', 'timeLeft': 'P8DT20H59M31S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'FlatDomesticCalculatedInternational', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-08-19T23:26:39.000Z', 'endTime': '2023-01-19T23:25:39.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '102'}",false,1000.0,false,,https://i.ebayimg.com/00/s/MTE5OVgxNjAw/z/oRwAAOSwetdjABqK/$_1.JPG,https://i.ebayimg.com/00/s/MTE5OVgxNjAw/z/oRwAAOSwetdjABqK/$_12.JPG,0.0,239.0,239.0,benchmade,45.0,159.93,333.1875
304761340832,benchmade 550-s30v griptilian sheepsfoot awt archon scales and lynch ti clip,https://i.ebayimg.com/thumbs/images/g/KfUAAOSwTcRjsvVP/s-l140.jpg,https://www.ebay.com/itm/Benchmade-550-S30v-Griptilian-Sheepsfoot-AWT-Archon-Scales-And-Lynch-Ti-Clip-/304761340832,true,453**,"{'currentPrice': {'_currencyId': 'USD', 'value': '215.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '215.0'}, 'sellingState': 'Active', 'timeLeft': 'P25DT14H25M30S'}","{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2023-01-05T16:51:38.000Z', 'endTime': '2023-02-05T16:51:38.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '18'}",false,1000.0,false,,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/KfUAAOSwTcRjsvVP/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/KfUAAOSwTcRjsvVP/$_3.JPG,0.0,215.0,215.0,benchmade,45.0,139.05,289.6875
125612874572,benchmade 537gy-1 bailout usa **new** (free expedited shipping),https://i.ebayimg.com/thumbs/images/g/FdcAAOSw8cZjcnmJ/s-l140.jpg,https://www.ebay.com/itm/Benchmade-537GY-1-Bailout-USA-NEW-Free-Expedited-Shipping-/125612874572,false,853**,"{'currentPrice': {'_currencyId': 'USD', 'value': '177.95'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '177.95'}, 'sellingState': 'Active', 'timeLeft': 'P3DT14H59M48S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-11-14T17:25:56.000Z', 'endTime': '2023-01-14T17:25:56.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '40'}",true,1000.0,false,,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/FdcAAOSw8cZjcnmJ/$_1.JPG,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/FdcAAOSw8cZjcnmJ/$_3.JPG,0.0,177.95,177.95,benchmade,45.0,106.81649999999999,222.53437499999998
255635795780,benchmade 550-s30v griptilian folding knife,https://i.ebayimg.com/thumbs/images/g/mPgAAOSwihZi1Y2h/s-l140.jpg,https://www.ebay.com/itm/Benchmade-550-S30V-Griptilian-Folding-Knife-/255635795780,false,494**,"{'currentPrice': {'_currencyId': 'USD', 'value': '119.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '119.0'}, 'sellingState': 'Active', 'timeLeft': 'P7DT14H17M3S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-07-18T16:43:11.000Z', 'endTime': '2023-01-18T16:43:11.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '53'}",true,1000.0,true,,https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/mPgAAOSwihZi1Y2h/$_1.JPG,https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/mPgAAOSwihZi1Y2h/$_3.JPG,0.0,119.0,119.0,benchmade,45.0,55.53,115.68750000000001
165817144065,"benchmade 537gy bailout axis lock tanto blade grivory handle, black",https://i.ebayimg.com/thumbs/images/g/rQUAAOSwEh1jjuYl/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-537GY-Bailout-AXIS-Lock-Tanto-Blade-Grivory-Handle-Black-/165817144065,false,531**,"{'currentPrice': {'_currencyId': 'USD', 'value': '123.49'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '123.49'}, 'sellingState': 'Active', 'timeLeft': 'P26DT4H29M36S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-12-06T06:55:44.000Z', 'endTime': '2023-02-06T06:55:44.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '48'}",true,3000.0,false,,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/rQUAAOSwEh1jjuYl/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/rQUAAOSwEh1jjuYl/$_3.JPG,0.0,123.49,123.49,benchmade,45.0,59.43629999999999,123.82562499999999
125575626067,benchmade 535 bugout blue usa **new** (free expedited shipping),https://i.ebayimg.com/thumbs/images/g/qVAAAOSwNlxjkShz/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-535-Bugout-Blue-USA-NEW-Free-Expedited-Shipping-/125575626067,false,853**,"{'currentPrice': {'_currencyId': 'USD', 'value': '138.95'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '138.95'}, 'sellingState': 'Active', 'timeLeft': 'P12DT3H12M10S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-10-23T04:38:18.000Z', 'endTime': '2023-01-23T05:38:18.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '100'}",true,1000.0,false,,https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/qVAAAOSwNlxjkShz/$_1.JPG,https://i.ebayimg.com/00/s/NzAwWDcwMA==/z/qVAAAOSwNlxjkShz/$_3.JPG,0.0,138.95,138.95,benchmade,45.0,72.88649999999998,151.84687499999995
