itemId,title,viewItemURL,galleryURL,location,postalCode,paymentMethodlistingType,bestOfferEnabled,buyItNowAvailable,currentPrice,bidCount,sellingState,paymentMethod,listingType
265735987208,Retired Kershaw Ken Onion LEEK 1660 Flip Assisted Knife USA,https://www.ebay.com/itm/Retired-Kershaw-Ken-Onion-LEEK-1660-Flip-Assisted-Knife-USA-/265735987208,https://i.ebayimg.com/thumbs/images/g/IAMAAOSwv~Fip9N2/s-l140.jpg,"Deatsville,AL,USA",360**,,false,false,9.99,,,,Auction
144601787109,"Lot of 3 Kershaw Knives Dividend, Leek, Cryo G-10 All Assisted Opening",https://www.ebay.com/itm/Lot-3-Kershaw-Knives-Dividend-Leek-Cryo-G-10-All-Assisted-Opening-/144601787109,https://i.ebayimg.com/thumbs/images/g/bLMAAOSwGZVip9B4/s-l140.jpg,"Tupelo,MS,USA",388**,,false,false,72.0,,,,Auction
185463848333,Spyderco Ronin 2 Fixed Blade CTS-BD1N Knife G-10 Scale FB09GP2 Rare Discontinued,https://www.ebay.com/itm/Spyderco-Ronin-2-Fixed-Blade-CTS-BD1N-Knife-G-10-Scale-FB09GP2-Rare-Discontinued-/185463848333,https://i.ebayimg.com/thumbs/images/g/wPYAAOSw~p5ii~57/s-l140.jpg,"Sandy,UT,USA",840**,,false,true,100.0,,,,AuctionWithBIN
125368231675,Spyderco Endura 4 Lockback Knife Gray FRN VG-10 Stainless Combination Edge,https://www.ebay.com/itm/Spyderco-Endura-4-Lockback-Knife-Gray-FRN-VG-10-Stainless-Combination-Edge-/125368231675,https://i.ebayimg.com/thumbs/images/g/zJkAAOSw1o1ip18D/s-l140.jpg,"Jackson,NJ,USA",085**,,false,false,99.0,,,,Auction
325229026476,"Columbia River CRKT 250KXP Homefront Knife, Field Strip Technology Linerlock",https://www.ebay.com/itm/Columbia-River-CRKT-250KXP-Homefront-Knife-Field-Strip-Technology-Linerlock-/325229026476,https://i.ebayimg.com/thumbs/images/g/N3YAAOSwT3limZ~n/s-l140.jpg,"Davis,CA,USA",956**,,true,false,49.99,,,,FixedPrice
115420851258,Kershaw Leek 1620H3 Scallop Ken Onion Folding Assisted Opening Knife,https://www.ebay.com/itm/Kershaw-Leek-1620H3-Scallop-Ken-Onion-Folding-Assisted-Opening-Knife-/115420851258,https://i.ebayimg.com/thumbs/images/g/M74AAOSwtCpipMg-/s-l140.jpg,"Mifflintown,PA,USA",170**,,false,true,0.99,,,,AuctionWithBIN
115420847896,Kershaw Leek 1670CAMO Blur Ken Onion Folding Assisted Opening Knife,https://www.ebay.com/itm/Kershaw-Leek-1670CAMO-Blur-Ken-Onion-Folding-Assisted-Opening-Knife-/115420847896,https://i.ebayimg.com/thumbs/images/g/EFgAAOSwALlipMZB/s-l140.jpg,"Mifflintown,PA,USA",170**,,false,true,0.99,,,,AuctionWithBIN
203989829795,Kershaw Leek 1660 Ken Onion Folding Pocket Knife,https://www.ebay.com/itm/Kershaw-Leek-1660-Ken-Onion-Folding-Pocket-Knife-/203989829795,https://i.ebayimg.com/thumbs/images/g/AP8AAOSwIchipMSR/s-l140.jpg,"Mifflintown,PA,USA",170**,,false,false,0.99,,,,Auction
115419597350,Kershaw 2800 Silver Spur Knife  Japan,https://www.ebay.com/itm/Kershaw-2800-Silver-Spur-Knife-Japan-/115419597350,https://i.ebayimg.com/thumbs/images/g/SsEAAOSwmXBio5Ew/s-l140.jpg,"Mifflintown,PA,USA",170**,,false,true,0.99,,,,AuctionWithBIN
265735922225,Kershaw A/O Brawler 1990 Folding Pocket Knife - K1 - Initial Engraved On Blade,https://www.ebay.com/itm/Kershaw-A-O-Brawler-1990-Folding-Pocket-Knife-K1-Initial-Engraved-Blade-/265735922225,https://i.ebayimg.com/thumbs/images/g/XmYAAOSwGfhip7yj/s-l140.jpg,"Hicksville,NY,USA",118**,,true,false,17.0,,,,FixedPrice
354107420706,Kershaw LINK 1776BWWMX 1776BW speedsafe knife made in U.S.A,https://www.ebay.com/itm/Kershaw-LINK-1776BWWMX-1776BW-speedsafe-knife-made-U-S-A-/354107420706,https://i.ebayimg.com/thumbs/images/g/pGkAAOSw~r9ip7vC/s-l140.jpg,"Huntington Station,NY,USA",117**,,false,false,29.99,,,,Auction
115419412849,Kershaw Leek 1660BLKW Ken Onion Folding Pocket Knife,https://www.ebay.com/itm/Kershaw-Leek-1660BLKW-Ken-Onion-Folding-Pocket-Knife-/115419412849,https://i.ebayimg.com/thumbs/images/g/B1AAAOSw~kFio2Yj/s-l140.jpg,"Mifflintown,PA,USA",170**,,false,false,0.99,,,,Auction
394113586550,KerShaw 3800 KM Pocket Folding Knife,https://www.ebay.com/itm/KerShaw-3800-KM-Pocket-Folding-Knife-/394113586550,https://i.ebayimg.com/thumbs/images/g/NO4AAOSwJhdijArS/s-l140.jpg,"Great Barrington,MA,USA",012**,,true,false,13.5,,,,Auction
115419393783,Kershaw Leek 1660OR Ken Onion Folding Pocket Knife Orange Straight Edge,https://www.ebay.com/itm/Kershaw-Leek-1660OR-Ken-Onion-Folding-Pocket-Knife-Orange-Straight-Edge-/115419393783,https://i.ebayimg.com/thumbs/images/g/aFIAAOSw9ANio2Hp/s-l140.jpg,"Mifflintown,PA,USA",170**,,false,false,0.99,,,,Auction
265735904228,NIB Spyderco Seki-City Japan Delica 4 Folding Pocket Knife - VG-10 - Fine Edge,https://www.ebay.com/itm/NIB-Spyderco-Seki-City-Japan-Delica-4-Folding-Pocket-Knife-VG-10-Fine-Edge-/265735904228,https://i.ebayimg.com/thumbs/images/g/AygAAOSwUOZip7fs/s-l140.jpg,"Hicksville,NY,USA",118**,,true,false,49.0,,,,FixedPrice
134146214167,#897 Black CRKT 7096 CEO Rogers Design LinerLock Shirt Pocket Knife,https://www.ebay.com/itm/897-Black-CRKT-7096-CEO-Rogers-Design-LinerLock-Shirt-Pocket-Knife-/134146214167,https://i.ebayimg.com/thumbs/images/g/q3QAAOSwR9dip7XS/s-l140.jpg,"Bow,NH,USA",033**,,false,false,0.97,,,,Auction
394113568773,CRKT Pilar II EDC Folding Knife 8Cr13MoV stainless steel & stainless scales LNIB,https://www.ebay.com/itm/CRKT-Pilar-II-EDC-Folding-Knife-8Cr13MoV-stainless-steel-stainless-scales-LNIB-/394113568773,https://i.ebayimg.com/thumbs/images/g/3MEAAOSwfg5ip69a/s-l140.jpg,"Macomb,IL,USA",614**,,true,false,33.0,,,,Auction
374129106964,#895 Stainless CRKT 5315 Large Pilar Frame Lock Knife Voxnaes Design,https://www.ebay.com/itm/895-Stainless-CRKT-5315-Large-Pilar-Frame-Lock-Knife-Voxnaes-Design-/374129106964,https://i.ebayimg.com/thumbs/images/g/7A8AAOSwKDpip7In/s-l140.jpg,"Bow,NH,USA",033**,,false,false,7.0,,,,Auction
