itemId,title,galleryURL,viewItemURL,postalCode,location,country,shippingInfo,sellingStatus,listingInfo,returnsAccepted,condition,price_in_US
354116123617,Spyderco Tenacious Pocket Knife Lockback Combo Edge Blade,https://i.ebayimg.com/thumbs/images/g/XIQAAOSwbGpirljN/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Tenacious-Pocket-Knife-Lockback-Combo-Edge-Blade-/354116123617,327**,"Eustis,FL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '36.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '36.0'}, 'sellingState': 'Active', 'timeLeft': 'P25DT6H4M48S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-18T23:04:46.000Z', 'endTime': '2022-07-18T23:04:46.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '8'}",True,Used,36.0
134148513170,"Spyderco Police , Paragon, Buck, Boker Knife , Knives. Vintage",https://i.ebayimg.com/thumbs/images/g/Hu8AAOSwPmhinAVF/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Police-Paragon-Buck-Boker-Knife-Knives-Vintage-/134148513170,606**,"Chicago,IL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '20.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '120.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '120.5'}, 'bidCount': '21', 'sellingState': 'Active', 'timeLeft': 'P0DT1H38M56S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-16T18:38:54.000Z', 'endTime': '2022-06-23T18:38:54.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '48'}",False,Used,120.5
255596724207,Spyderco Native 5 Maxamet C41PGY5 folding knife,https://i.ebayimg.com/thumbs/images/g/LrAAAOSwK~litH74/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Native-5-Maxamet-C41PGY5-folding-knife-/255596724207,228**,"Harrisonburg,VA,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '84.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '84.0'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P6DT21H57M20S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-23T14:57:18.000Z', 'endTime': '2022-06-30T14:57:18.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '1'}",False,Used,84.0
255596729502,"Spyderco Salt 2 Wharncliffe Folding Knife, H-1 Steel Blade - Plain Edge - Yellow",https://i.ebayimg.com/thumbs/images/g/~m0AAOSwSw1itH~N/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Salt-2-Wharncliffe-Folding-Knife-H-1-Steel-Blade-Plain-Edge-Yellow-/255596729502,228**,"Harrisonburg,VA,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '49.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '49.0'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P6DT22H3M26S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-23T15:03:24.000Z', 'endTime': '2022-06-30T15:03:24.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '1'}",False,Used,49.0
255595534982,Used Spyderco Dragonfly Pocket Knife,https://i.ebayimg.com/thumbs/images/g/xCUAAOSw2YVis3Gt/s-l140.jpg,https://www.ebay.com/itm/Used-Spyderco-Dragonfly-Pocket-Knife-/255595534982,770**,"Houston,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '36.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '36.0'}, 'bidCount': '12', 'sellingState': 'Active', 'timeLeft': 'P4DT2H48M4S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-22T19:48:02.000Z', 'endTime': '2022-06-27T19:48:02.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '17'}",True,Used,36.0
225041755530,Spyderco Advocate Titanium handle M4 Steel Knife C214TIP Used and Patina Showing,https://i.ebayimg.com/thumbs/images/g/R-UAAOSwo9Fis9j8/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Advocate-Titanium-handle-M4-Steel-Knife-C214TIP-Used-and-Patina-Showing-/225041755530,633**,"O'Fallon,MO,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '200.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '200.0'}, 'sellingState': 'Active', 'timeLeft': 'P29DT10H8M24S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-23T03:08:22.000Z', 'endTime': '2022-07-23T03:08:22.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",False,Used,200.0
255589312295,Used Spyderco Pocket Knife(China),https://i.ebayimg.com/thumbs/images/g/7TQAAOSw6DRirmk0/s-l140.jpg,https://www.ebay.com/itm/Used-Spyderco-Pocket-Knife-China-/255589312295,770**,"Houston,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '25.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '25.0'}, 'bidCount': '23', 'sellingState': 'Active', 'timeLeft': 'P0DT7H10M26S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-19T00:10:24.000Z', 'endTime': '2022-06-24T00:10:24.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '13'}",True,Used,25.0
115438086063,Spyderco Para 3 C223GPBK - CPM S30V - Plain Edge - Folding Knife,https://i.ebayimg.com/thumbs/images/g/hwAAAOSwVblis9ND/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Para-3-C223GPBK-CPM-S30V-Plain-Edge-Folding-Knife-/115438086063,112**,"Brooklyn,NY,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '125.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '125.0'}, 'sellingState': 'Active', 'timeLeft': 'P29DT9H45M10S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-23T02:45:08.000Z', 'endTime': '2022-07-23T02:45:08.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '8'}",True,Used,125.0
394121580815,1623  One Spyderco pocket knife,https://i.ebayimg.com/thumbs/images/g/8eYAAOSwmalirq74/s-l140.jpg,https://www.ebay.com/itm/1623-One-Spyderco-pocket-knife-/394121580815,890**,"Boulder City,NV,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.75'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '20.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '20.5'}, 'bidCount': '13', 'sellingState': 'Active', 'timeLeft': 'P2DT22H15M42S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-19T15:15:40.000Z', 'endTime': '2022-06-26T15:15:40.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '23'}",True,Used,20.5
225041728880,"Spyderco Manix 2 Lightweight pocket knife, S110V blue",https://i.ebayimg.com/thumbs/images/g/Tn8AAOSwy9Nis9E4/s-l140.jpg,https://www.ebay.com/itm/Spyderco-Manix-2-Lightweight-pocket-knife-S110V-blue-/225041728880,633**,"O'Fallon,MO,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '140.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '140.0'}, 'sellingState': 'Active', 'timeLeft': 'P29DT9H36M0S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-23T02:35:58.000Z', 'endTime': '2022-07-23T02:35:58.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '6'}",False,Used,140.0
