itemId,title,galleryURL,viewItemURL,postalCode,location,country,shippingInfo,sellingStatus,listingInfo,returnsAccepted,condition,price_in_US
284864444731,case knife,https://i.ebayimg.com/thumbs/images/g/un4AAOSwRQpisSJE/s-l140.jpg,https://www.ebay.com/itm/case-knife-/284864444731,151**,"Allison Park,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '9.2'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '26.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '26.0'}, 'bidCount': '11', 'sellingState': 'Active', 'timeLeft': 'P0DT8H49M27S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-21T01:46:18.000Z', 'endTime': '2022-06-24T01:46:18.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '9'}",False,Used,26.0
175329261528,Case 147 Lockback Folding Knife Black Caliber Synthetic Handles LT1405L SS EUC,https://i.ebayimg.com/thumbs/images/g/0a4AAOSwah1itJYu/s-l140.jpg,https://www.ebay.com/itm/Case-147-Lockback-Folding-Knife-Black-Caliber-Synthetic-Handles-LT1405L-SS-EUC-/175329261528,967**,"Aiea,HI,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '17.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '17.95'}, 'sellingState': 'Active', 'timeLeft': 'P29DT23H45M18S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-23T16:42:09.000Z', 'endTime': '2022-07-23T16:42:09.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",False,Used,17.95
265748679224,case tribal lock knife,https://i.ebayimg.com/thumbs/images/g/SOQAAOSwXQFism63/s-l140.jpg,https://www.ebay.com/itm/case-tribal-lock-knife-/265748679224,922**,"Desert Hot Springs,CA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '15.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '15.0'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P6DT2H16M12S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-22T19:13:03.000Z', 'endTime': '2022-06-29T19:13:03.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '5'}",False,Used,15.0
354125237362,Case - Kentucky Bicentennial Knife,https://i.ebayimg.com/thumbs/images/g/UfoAAOSwuXJisiis/s-l140.jpg,https://www.ebay.com/itm/Case-Kentucky-Bicentennial-Knife-/354125237362,373**,"Tullahoma,TN,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '0.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '0.99'}, 'bidCount': '0', 'sellingState': 'Active', 'timeLeft': 'P6DT21H6M12S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-23T14:03:03.000Z', 'endTime': '2022-06-30T14:03:03.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '2'}",True,Used,0.99
255589556324,Used Case 62048 SS Pocket Knife,https://i.ebayimg.com/thumbs/images/g/qRMAAOSwAZJirqMv/s-l140.jpg,https://www.ebay.com/itm/Used-Case-62048-SS-Pocket-Knife-/255589556324,770**,"Houston,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '40.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '40.5'}, 'bidCount': '29', 'sellingState': 'Active', 'timeLeft': 'P0DT11H21M13S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-19T04:18:04.000Z', 'endTime': '2022-06-24T04:18:04.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '8'}",True,Used,40.5
155047289374,case pocket knife,https://i.ebayimg.com/thumbs/images/g/RcwAAOSwHU9isoss/s-l140.jpg,https://www.ebay.com/itm/case-pocket-knife-/155047289374,413**,"Beattyville,KY,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '31.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '31.0'}, 'bidCount': '15', 'sellingState': 'Active', 'timeLeft': 'P5DT10H31M58S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-22T03:28:49.000Z', 'endTime': '2022-06-29T03:28:49.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '2'}",False,Used,31.0
403716253818,Rare Case Stag Trapperlock Knife,https://i.ebayimg.com/thumbs/images/g/tNMAAOSw4odip-sK/s-l140.jpg,https://www.ebay.com/itm/Rare-Case-Stag-Trapperlock-Knife-/403716253818,150**,"Freedom,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '169.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '169.0'}, 'sellingState': 'Active', 'timeLeft': 'P20DT9H7M59S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-14T02:04:50.000Z', 'endTime': '2022-07-14T02:04:50.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '10'}",False,Used,169.0
275351814813,Vintage Case XX Mariner Knife Set 6265 SAB Redbone with Spike & Sheath 40-64 VG,https://i.ebayimg.com/thumbs/images/g/lJAAAOSwfcVijqh~/s-l140.jpg,https://www.ebay.com/itm/Vintage-Case-XX-Mariner-Knife-Set-6265-SAB-Redbone-Spike-Sheath-40-64-VG-/275351814813,242**,"Cleveland,VA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '5.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '157.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '157.5'}, 'bidCount': '30', 'sellingState': 'Active', 'timeLeft': 'P0DT1H51M37S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-16T18:48:28.000Z', 'endTime': '2022-06-23T18:48:28.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '38'}",True,Used,157.5
334483046011,Case A6220SS Appaloosa Bone Peanut Pocket Knife USA Mint Condition,https://i.ebayimg.com/thumbs/images/g/dS0AAOSwLV1itIGf/s-l140.jpg,https://www.ebay.com/itm/Case-A6220SS-Appaloosa-Bone-Peanut-Pocket-Knife-USA-Mint-Condition-/334483046011,158**,"Ridgway,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '6.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '39.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '39.99'}, 'bidCount': '1', 'sellingState': 'Active', 'timeLeft': 'P6DT22H13M7S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-23T15:09:58.000Z', 'endTime': '2022-06-30T15:09:58.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '1'}",False,Used,39.99
134152622560,Case Damascus Toothpick Knife 1999 SFO Has Crack Will Make A GREAT 1 2 Carry NR,https://i.ebayimg.com/thumbs/images/g/T94AAOSwIetishzw/s-l140.jpg,https://www.ebay.com/itm/Case-Damascus-Toothpick-Knife-1999-SFO-Has-Crack-Make-GREAT-1-2-Carry-NR-/134152622560,374**,"Chattanooga,TN,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '5.95'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '41.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '41.0'}, 'bidCount': '12', 'sellingState': 'Active', 'timeLeft': 'P5DT8H3M42S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-22T01:00:33.000Z', 'endTime': '2022-06-29T01:00:33.000Z', 'listingType': 'Auction', 'gift': 'false', 'watchCount': '13'}",True,Used,41.0
