itemId,title,galleryURL,viewItemURL,autoPay,postalCode,sellingStatus,shippingInfo,listingInfo,returnsAccepted,condition,topRatedListing,galleryPlusPictureURL,pictureURLLarge,pictureURLSuperSize,shipping_cost,price_in_US,converted_price,brand,cost,profit,ROI
144611739233,"benchmade 535gry-1 bugout 3.24"" gray cerakote s30v ranger green folding knife",https://i.ebayimg.com/thumbs/images/g/3~kAAOSwaStisHCC/s-l140.jpg,https://www.ebay.com/itm/Benchmade-535GRY-1-Bugout-3-24-Gray-Cerakote-S30V-Ranger-Green-Folding-Knife-/144611739233,true,020**,"{'currentPrice': {'_currencyId': 'USD', 'value': '171.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '171.0'}, 'sellingState': 'Active', 'timeLeft': 'P7DT20H58M39S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-20T13:19:36.000Z', 'endTime': '2022-12-20T13:19:36.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '366'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTIwMFgxMjAw/z/3~kAAOSwaStisHCC/$_1.JPG,https://i.ebayimg.com/00/s/MTIwMFgxMjAw/z/3~kAAOSwaStisHCC/$_12.JPG,0.0,171.0,171.0,benchmade,45.0,123.0,256.25
143356945873,"benchmade pardue, mini griptilian, axs, hole 555 series",https://i.ebayimg.com/thumbs/images/g/Te0AAOSwTuhdVXvY/s-l140.jpg,https://www.ebay.com/itm/Benchmade-PARDUE-MINI-GRIPTILIAN-AXS-HOLE-555-SERIES-/143356945873?var=0&vti=,true,020**,"{'currentPrice': {'_currencyId': 'USD', 'value': '117.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '117.0'}, 'sellingState': 'Active', 'timeLeft': 'P2DT23H26M46S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2019-08-15T15:47:43.000Z', 'endTime': '2022-12-15T15:47:43.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '179'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTQ2OVgxNTY0/z/Te0AAOSwTuhdVXvY/$_1.JPG,https://i.ebayimg.com/00/s/MTQ2OVgxNTY0/z/Te0AAOSwTuhdVXvY/$_12.JPG,0.0,117.0,117.0,benchmade,45.0,69.0,143.75
144849318285,"benchmade mini griptilian 556-s30v axis 2.91"" cpm-s30v blade - black gfn handle",https://i.ebayimg.com/thumbs/images/g/lZgAAOSw55VjlL3h/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Mini-Griptilian-556-S30V-AXIS-2-91-CPM-S30V-Blade-Black-GFN-Handle-/144849318285,false,286**,"{'currentPrice': {'_currencyId': 'USD', 'value': '119.95'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '119.95'}, 'sellingState': 'Active', 'timeLeft': 'P29DT1H0M53S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-12-10T17:21:50.000Z', 'endTime': '2023-01-10T17:21:50.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '11'}",true,1000.0,true,,,,0.0,119.95,119.95,benchmade,45.0,71.95,149.89583333333334
234377087246,"benchmade 585 osborne mini barrage assisted folding knife 2.91"" 154cm blade",https://i.ebayimg.com/thumbs/images/g/5CQAAOSwLs5jZq41/s-l140.jpg,https://www.ebay.com/itm/Benchmade-585-Osborne-Mini-Barrage-Assisted-Folding-Knife-2-91-154CM-Blade-/234377087246,true,650**,"{'currentPrice': {'_currencyId': 'USD', 'value': '171.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '171.0'}, 'sellingState': 'Active', 'timeLeft': 'P1DT22H24M33S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-01-14T14:45:30.000Z', 'endTime': '2022-12-14T14:45:30.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '94'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTYwMFgxNDc5/z/5CQAAOSwLs5jZq41/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxNDc5/z/5CQAAOSwLs5jZq41/$_3.JPG,0.0,171.0,171.0,benchmade,45.0,123.0,256.25
144849220568,benchmade 575-1 mini presidio ii pocket knife,https://i.ebayimg.com/thumbs/images/g/fbkAAOSwGZ5jjQTr/s-l140.jpg,https://www.ebay.com/itm/Benchmade-575-1-MINI-PRESIDIO-II-Pocket-Knife-/144849220568,true,292**,"{'currentPrice': {'_currencyId': 'USD', 'value': '115.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '115.0'}, 'sellingState': 'Active', 'timeLeft': 'P28DT23H15M27S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '5.0'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-12-10T15:36:24.000Z', 'endTime': '2023-01-10T15:36:24.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '13'}",false,1000.0,false,,https://i.ebayimg.com/00/s/MTA3MFgxNjAw/z/fbkAAOSwGZ5jjQTr/$_1.JPG,https://i.ebayimg.com/00/s/MTA3MFgxNjAw/z/fbkAAOSwGZ5jjQTr/$_3.JPG,5.0,115.0,120.0,benchmade,45.0,72.0,150.0
165817144065,"benchmade 537gy bailout axis lock tanto blade grivory handle, black",https://i.ebayimg.com/thumbs/images/g/rQUAAOSwEh1jjuYl/s-l140.jpg,https://www.ebay.com/itm/BENCHMADE-537GY-Bailout-AXIS-Lock-Tanto-Blade-Grivory-Handle-Black-/165817144065,false,531**,"{'currentPrice': {'_currencyId': 'USD', 'value': '123.49'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '123.49'}, 'sellingState': 'Active', 'timeLeft': 'P24DT14H34M47S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-12-06T06:55:44.000Z', 'endTime': '2023-01-06T06:55:44.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '8'}",true,3000.0,false,,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/rQUAAOSwEh1jjuYl/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/rQUAAOSwEh1jjuYl/$_3.JPG,0.0,123.49,123.49,benchmade,45.0,75.49,157.27083333333331
155304681417,benchmade contego knifeworks exclusive 810-1401 - blue/black g10 - rare m390,https://i.ebayimg.com/thumbs/images/g/f7IAAOSwRjxjlnPN/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Contego-Knifeworks-Exclusive-810-1401-Blue-Black-G10-RARE-M390-/155304681417,true,601**,"{'currentPrice': {'_currencyId': 'USD', 'value': '449.99'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '449.99'}, 'sellingState': 'Active', 'timeLeft': 'P30DT8H3M24S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'FreePickup', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-12-12T00:24:21.000Z', 'endTime': '2023-01-12T00:24:21.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '7'}",false,1000.0,false,,https://i.ebayimg.com/00/s/NTI3WDE2MDA=/z/f7IAAOSwRjxjlnPN/$_1.JPG,https://i.ebayimg.com/00/s/NTI3WDE2MDA=/z/f7IAAOSwRjxjlnPN/$_3.JPG,0.0,449.99,449.99,benchmade,45.0,401.99,837.4791666666667
234377197053,"benchmade mini griptilian 555-s30v axis 2.91"" cpm-s30v blade black gfn handle",https://i.ebayimg.com/thumbs/images/g/hGsAAOSwLDxjZq5Q/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Mini-Griptilian-555-S30V-AXIS-2-91-CPM-S30V-Blade-Black-GFN-Handle-/234377197053,true,650**,"{'currentPrice': {'_currencyId': 'USD', 'value': '135.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '135.0'}, 'sellingState': 'Active', 'timeLeft': 'P1DT23H12M46S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-01-14T15:33:43.000Z', 'endTime': '2022-12-14T15:33:43.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '97'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/hGsAAOSwLDxjZq5Q/$_1.JPG,https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/hGsAAOSwLDxjZq5Q/$_3.JPG,0.0,135.0,135.0,benchmade,45.0,87.0,181.25
334453201743,"benchmade 537gy bailout axis lock 3.38"" cpm-3v tanto blade black grivory handles",https://i.ebayimg.com/thumbs/images/g/-T4AAOSwLsljZq5f/s-l140.jpg,https://www.ebay.com/itm/Benchmade-537GY-Bailout-AXIS-Lock-3-38-CPM-3V-Tanto-Blade-Black-Grivory-Handles-/334453201743,true,650**,"{'currentPrice': {'_currencyId': 'USD', 'value': '180.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '180.0'}, 'sellingState': 'Active', 'timeLeft': 'P12DT22H57M42S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-05-25T15:18:39.000Z', 'endTime': '2022-12-25T15:18:39.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '105'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/-T4AAOSwLsljZq5f/$_1.JPG,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/-T4AAOSwLsljZq5f/$_3.JPG,0.0,180.0,180.0,benchmade,45.0,132.0,275.0
195513703962,benchmade gold class 15080-191 crooked river,https://i.ebayimg.com/thumbs/images/g/658AAOSwyLtjljbe/s-l140.jpg,https://www.ebay.com/itm/Benchmade-Gold-Class-15080-191-Crooked-River-/195513703962,false,462**,"{'currentPrice': {'_currencyId': 'USD', 'value': '1100.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '1100.0'}, 'sellingState': 'Active', 'timeLeft': 'P30DT3H41M15S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-12-11T20:02:12.000Z', 'endTime': '2023-01-11T20:02:12.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",false,3000.0,false,,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/658AAOSwyLtjljbe/$_1.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/658AAOSwyLtjljbe/$_3.JPG,0.0,1100.0,1100.0,benchmade,45.0,1052.0,2191.666666666667
