,itemId,title,galleryURL,Binary_Target,profit
0,113729888404,kershaw misdirect gray assisted open framelock folding pocket knife 1365,https://i.ebayimg.com/thumbs/images/g/zCgAAOSwdeFiYbn9/s-l140.jpg,False,4.84
1,175006871402,"kershaw kuro linerlock folding knife 3.1"" 8cr13mov steel tanto blade gfn handle",https://i.ebayimg.com/thumbs/images/g/2o4AAOSwsAth-U4S/s-l140.jpg,False,2.9899999999999984
2,125406365289,benchmade 556 mini griptilian folding pocket knife 154cm green handle ~~badass~~,https://i.ebayimg.com/thumbs/images/g/oLQAAOSwXjJhoo0k/s-l140.jpg,True,37.989999999999995
3,283684293533,1660 kershaw leek knife silver plain blade new flag logo blem assisted opener,https://i.ebayimg.com/thumbs/images/g/VQ0AAOSwOithccco/s-l140.jpg,False,17.950000000000003
4,175305272641,"kershaw folding knife 2.60"" 8cr13mov steel karambit blade glass-filled nylon",https://i.ebayimg.com/thumbs/images/g/pDEAAOSwzttiqQKY/s-l140.jpg,False,21.990000000000002
5,175009777215,"kershaw linerlock assisted folding knife 3"" stainless blade black handle 1354",https://i.ebayimg.com/thumbs/images/g/l8sAAOSws1piBtsQ/s-l140.jpg,False,-1.6099999999999994
6,174677739737,"kershaw link folding knife 3.25"" cpm-20cv steel blade olive aluminum handle",https://i.ebayimg.com/thumbs/images/g/ryEAAOSwsNRg1ieS/s-l140.jpg,True,61.989999999999995
7,265088221655,"kershaw ""discontinued"" - passage spring assist flipper knife 3.5"" blade kai 1361",https://i.ebayimg.com/thumbs/images/g/w1EAAOSw~xRgTkm5/s-l140.jpg,False,7.949999999999999
8,251512182080,kershaw - oso sweet spring assisted speedsafe opening knife - ao edc  ks 1830,https://i.ebayimg.com/thumbs/images/g/6KMAAMXQLk1REgns/s-l140.jpg,False,2.9499999999999993
9,224802002610,kershaw parsec 2035 folding stainless steel drop point blade pocket knife,https://i.ebayimg.com/thumbs/images/g/iRcAAOSwkvBh6xDj/s-l140.jpg,False,2.9499999999999993
10,144384299521,victorinox swiss army knife waiter pocket knife 0.3303,https://i.ebayimg.com/thumbs/images/g/LH8AAOSwpa9h7yi4/s-l140.jpg,False,-11.01
11,313666559605,kershaw blur tiger stripe tanto bdz1 steel assisted opening knife usa 1670tts,https://i.ebayimg.com/thumbs/images/g/cWIAAOSwiJFihOmw/s-l140.jpg,True,38.95
12,313666571883,kershaw shuffle teal blackwash bottle opener knife 8700tealbw discontinued color,https://i.ebayimg.com/thumbs/images/g/ZN8AAOSw~VpihOnq/s-l140.jpg,False,-6.050000000000001
13,124811140971,"spyderco tenacious folding knife plain edge green g10 4 3/8"" reversible 122gpgr",https://i.ebayimg.com/thumbs/images/g/VEgAAOSwQrhin02W/s-l140.jpg,False,12.939999999999998
14,234578237158,kershaw speedsafe rhetoric 1342 a/0 tactical liner lock folding pocket knife,https://i.ebayimg.com/thumbs/images/g/RZoAAOSwZ~Jimqxr/s-l140.jpg,False,-5.57
15,255162204790,kershaw leek 1660  knife knives onion plain edge blem blems w/flag new,https://i.ebayimg.com/thumbs/images/g/IGsAAOSwNZRfMamu/s-l140.jpg,False,17.950000000000003
16,234616042345,kershaw tarheel 1364 tactical liner lock folding pocket clip knife,https://i.ebayimg.com/thumbs/images/g/zJcAAOSwO89iYrmG/s-l140.jpg,False,-3.219999999999999
17,144611739233,"benchmade 535gry-1 bugout 3.24"" gray cerakote s30v ranger green folding knife",https://i.ebayimg.com/thumbs/images/g/3~kAAOSwaStisHCC/s-l140.jpg,True,105.5
18,225062243316,crkt - squid knife  /stone-wash finish / frame lock low profile clip ..,https://i.ebayimg.com/thumbs/images/g/ppYAAOSw3s1iCNIq/s-l140.jpg,False,-4.0
19,185255748344,"crkt pocket fixed blade knife 1.74"" stonewashed drop point, grn handle",https://i.ebayimg.com/thumbs/images/g/MHkAAOSweK9h4Mwy/s-l140.jpg,False,7.989999999999998
20,324317603818,new crkt ceo ikbs ball bearing pivot system 8cr13mov blade folding knife 7096,https://i.ebayimg.com/thumbs/images/g/22YAAOSwN2Rfd1bQ/s-l140.jpg,False,14.0
21,154848639295,victorinox swiss army 54111 classic sd red with engraving panel pocket knife,https://i.ebayimg.com/thumbs/images/g/pB8AAOSwUC1iCq2G/s-l140.jpg,False,-7.010000000000002
22,284495822577,1776 kershaw link pocket knife plain blade assisted opening new blem usa made,https://i.ebayimg.com/thumbs/images/g/3S8AAOSwShxhb5cn/s-l140.jpg,True,23.950000000000003
23,174540092113,"kershaw fraxion folding knife 2.75"" 8cr13mov steel blade g10/carbon fiber handle",https://i.ebayimg.com/thumbs/images/g/TpEAAOSwma5g3GhC/s-l140.jpg,False,-1.6099999999999994
24,284523145464,#1990 kershaw brawler pocket knife *new carded* assisted liner lock tanto point,https://i.ebayimg.com/thumbs/images/g/p7YAAOSwvqhhiwSC/s-l140.jpg,False,13.950000000000003
25,174751184147,"kershaw tension linerlock folding knife 3.25"" stainless steel blade g10 handle",https://i.ebayimg.com/thumbs/images/g/2-wAAOSwxcZiAoAZ/s-l140.jpg,False,-3.91
26,175018184246,"spyderco resilience folding knife 4.20"" 8cr13mov steel blade black frn handle",https://i.ebayimg.com/thumbs/images/g/2HAAAOSwDhRh8w76/s-l140.jpg,True,26.700000000000003
27,274940158976,kershaw leek blackwash 1660blkw speed assisted opening knife new in box usa,https://i.ebayimg.com/thumbs/images/g/E78AAOSwbK5ihOy-/s-l140.jpg,True,30.950000000000003
28,164431377673,benchmade mini bugout 533 knife orange handle satin plain drop point blade b533,https://i.ebayimg.com/thumbs/images/g/m8wAAOSwyR5ffzSP/s-l140.jpg,True,67.0
29,284627908670,1660olbwst kershaw leek knife serrated blade flag logo olive scale blem assisted,https://i.ebayimg.com/thumbs/images/g/CDQAAOSwtSFh835~/s-l140.jpg,True,31.950000000000003
30,134165340692,crkt fossil folding knife,https://i.ebayimg.com/thumbs/images/g/uKkAAOSwFRxixPCs/s-l140.jpg,False,3.9800000000000004
31,174751161178,"kershaw link linerlock folding knife 3.25"" 420hc steel blade black nylon handle",https://i.ebayimg.com/thumbs/images/g/K3kAAOSwXuBhIBJ7/s-l140.jpg,True,26.189999999999998
32,304138263561,kershaw valmara stonewashed flipper assisted opening knife box 3480 discontinued,https://i.ebayimg.com/thumbs/images/g/eoIAAOSwyWFihOoQ/s-l140.jpg,False,-0.05000000000000071
33,264442312123,kershaw discontinued - wire carbon fiber spring assist flipper knife cf kai 1337,https://i.ebayimg.com/thumbs/images/g/57MAAOSwrENdYrlB/s-l140.jpg,False,7.949999999999999
34,203838583236,nib buck usa ebony 110 folding hunting/pocket knife & sheath,https://i.ebayimg.com/thumbs/images/g/cVAAAOSw3l9iBXRk/s-l140.jpg,True,29.990000000000002
35,284523172347,* 1730ssst kershaw zing pocket knife *new in box* assisted frame lock drop point,https://i.ebayimg.com/thumbs/images/g/cD0AAOSwsldhiwjD/s-l140.jpg,False,8.95
36,264872120210,"victorinox swiss army knife, evogrip 18 yellow / black 2.4913.c8cs, new",https://i.ebayimg.com/thumbs/images/g/h1wAAOSwPR5fZ9vh/s-l140.jpg,False,12.899999999999999
37,203976432841,benchmade bugout 535bk-2 knife black cpm-s30v steel & black cf-elite,https://i.ebayimg.com/thumbs/images/g/aNUAAOSwVclimUaM/s-l140.jpg,True,105.5
38,155042635386,crkt provoke compact sheath 4045 morphing karambit knife d4045 same day shipping,https://i.ebayimg.com/thumbs/images/g/Rk4AAOSwj-1irdAt/s-l140.jpg,False,21.5
39,154763871040,"victorinox swiss army knife 54517 companion sd silver ,58mm",https://i.ebayimg.com/thumbs/images/g/kSQAAOSwFpFhxPPu/s-l140.jpg,False,-7.010000000000002
40,284523110524,# 3655 kershaw volt ss pocket knife *new carded* assisted opener drop point,https://i.ebayimg.com/thumbs/images/g/l5gAAOSwJL1hivVq/s-l140.jpg,False,7.949999999999999
41,224806112383,kershaw comeback 2055 folding stainless drop point blade pocket knife,https://i.ebayimg.com/thumbs/images/g/LAsAAOSw-T1h7xgV/s-l140.jpg,False,2.9499999999999993
42,184821734069,ruger by crkt windage linerlock folding knife with gray textured aluminum handle,https://i.ebayimg.com/thumbs/images/g/kSMAAOSwzZFglX-z/s-l140.jpg,False,11.990000000000002
43,295046966045,victorinox swiss army orange hunter pro folding lock blade knife swiss pocket,https://i.ebayimg.com/thumbs/images/g/cOgAAOSwv~xirglj/s-l140.jpg,True,42.0
44,174634152670,"kershaw bracket folding knife 3.40"" 8cr13mov steel blade g-10/stainless handle",https://i.ebayimg.com/thumbs/images/g/UaUAAOSw0QJgwkT5/s-l140.jpg,True,23.189999999999998
45,274083491078,1620fl kershaw scallion knife flag logo plain blade 1620 new blem speedsafe usa,https://i.ebayimg.com/thumbs/images/g/cpMAAOSwkXBdwbrE/s-l140.jpg,False,17.950000000000003
46,265772922917,kershaw 3420st r j martin nerve serrated folding knife,https://i.ebayimg.com/thumbs/images/g/st8AAOSwB4BiyZr4/s-l140.jpg,False,0.0
47,272640836811,"kershaw ""usa"" - carbon fiber leek cpm-154 spring assisted speedsafe knife 1660cf",https://i.ebayimg.com/thumbs/images/g/0bMAAOSwWiBY-uqF/s-l140.jpg,True,64.5
48,292850820395,buck 112 slim edc ranger select folder pocket knife lockback made in usa 112bks1,https://i.ebayimg.com/thumbs/images/g/y~YAAOSwkNRd6Atm/s-l140.jpg,False,4.989999999999998
49,265375236881,kershaw kuro tanto ps spring assist speedsafe tactical flipper knife 1835tblkst,https://i.ebayimg.com/thumbs/images/g/DFEAAOSwR01hdY1u/s-l140.jpg,False,3.75
50,333517518175,"victorinox swiss army knife evolutiion red s54 2.5393.seus2 & 2.5393.se-x2, nib",https://i.ebayimg.com/thumbs/images/g/T68AAOSws11eSgpC/s-l140.jpg,True,81.81
51,133830122231,spyderco bow river fb46gp 4.4 inch camping fixed blade tactical knife g10 handle,https://i.ebayimg.com/thumbs/images/g/dN0AAOSwLRhg~wxS/s-l140.jpg,False,7.990000000000002
52,275192779999,buck trunk flipper open cleaver pocket knife linerlock black g10 7cr17 0252bks,https://i.ebayimg.com/thumbs/images/g/OpAAAOSwh3BhOOnZ/s-l140.jpg,False,2.9299999999999997
53,262599694585,kershaw - portal spring assist speedsafe flipper knife edc wave design kai 8600,https://i.ebayimg.com/thumbs/images/g/Fv0AAOSwOdpXxGZG/s-l140.jpg,False,-5.050000000000001
54,261816632895,kershaw - shuffle blackwash purple lock-blade knife & bottle opener 8700purbw,https://i.ebayimg.com/thumbs/images/g/IiIAAOSwBLlVCcS-/s-l140.jpg,False,-3.0500000000000007
55,174540139661,"kershaw natrix xs subframelock folding knife 2¾"" 8cr13mov steel blade g10 handle",https://i.ebayimg.com/thumbs/images/g/MyoAAOSw5xhgwkfo/s-l140.jpg,False,6.489999999999998
56,143243939116,benchmade barrage 583sbk knife tanto serrated edge/coated finish axis assist,https://i.ebayimg.com/thumbs/images/g/01EAAOSw~Nta7Kd1/s-l140.jpg,True,114.5
57,134165330800,crkt lake 111 folding knife,https://i.ebayimg.com/thumbs/images/g/LTgAAOSwVeFixOyr/s-l140.jpg,False,-6.02
58,275141659222,# 3960 kershaw barstow pocket knife assisted open frame lock spear point carded,https://i.ebayimg.com/thumbs/images/g/P~kAAOSwjzZh8yfM/s-l140.jpg,False,7.949999999999999
59,123660765921,kershaw black drop pt shuffle diy linerlock screwdriver folding knife 8720,https://i.ebayimg.com/thumbs/images/g/U8EAAOSwz2BeG5ec/s-l140.jpg,False,4.48
60,284889811909,spyderco endura 4 frn zome green c10zfpgr folding plain edge pocket knife,https://i.ebayimg.com/thumbs/images/g/W9AAAOSw6GFiyO30/s-l140.jpg,True,38.979999999999976
61,283684296545,1620 kershaw scallion black pocket knife blem a/o usa liner lock new flag logo,https://i.ebayimg.com/thumbs/images/g/vJkAAOSwA8FgR~O4/s-l140.jpg,False,12.950000000000003
