itemId,title,galleryURL,viewItemURL,autoPay,postalCode,sellingStatus,shippingInfo,listingInfo,returnsAccepted,condition,topRatedListing,galleryPlusPictureURL,pictureURLLarge,pictureURLSuperSize,shipping_cost,price_in_US,converted_price,brand,cost,profit,ROI
404020350420,sog key102 knife key shape stainless steel folding drop blade brass lockback,https://i.ebayimg.com/thumbs/images/g/kiQAAOSwE3ljg~5k/s-l140.jpg,https://www.ebay.com/itm/SOG-KEY102-Knife-Key-Shape-Stainless-Steel-Folding-Drop-Blade-Brass-Lockback-/404020350420,false,286**,"{'currentPrice': {'_currencyId': 'USD', 'value': '9.29'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '9.29'}, 'sellingState': 'Active', 'timeLeft': 'P15DT7H38M0S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '4.95'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-11-28T00:20:43.000Z', 'endTime': '2022-12-28T00:20:43.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '3'}",true,1000.0,false,,https://i.ebayimg.com/00/s/ODUwWDU4MA==/z/kiQAAOSwE3ljg~5k/$_1.JPG,https://i.ebayimg.com/00/s/ODUwWDU4MA==/z/kiQAAOSwE3ljg~5k/$_3.JPG,4.95,9.29,14.239999999999998,sog,15.0,-3.7600000000000016,-20.8888888888889
325192406234,sog flare folding knife and pocket knife assisted opening tech knife w/ 3.5 inch,https://i.ebayimg.com/thumbs/images/g/NaEAAOSwwqhig0qh/s-l140.jpg,https://www.ebay.com/itm/SOG-Flare-Folding-Knife-and-Pocket-Knife-Assisted-Opening-Tech-Knife-w-3-5-Inch-/325192406234,false,913**,"{'currentPrice': {'_currencyId': 'USD', 'value': '26.82'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '26.82'}, 'sellingState': 'Active', 'timeLeft': 'P4DT14H29M3S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-05-17T07:11:46.000Z', 'endTime': '2022-12-17T07:11:46.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '127'}",true,1000.0,false,,https://i.ebayimg.com/00/s/MTUwMFgxNTAw/z/NaEAAOSwwqhig0qh/$_1.JPG,https://i.ebayimg.com/00/s/MTUwMFgxNTAw/z/NaEAAOSwwqhig0qh/$_3.JPG,0.0,26.82,26.82,sog,15.0,8.82,49.0
234712593333,sog traction tactical lockback tanto blade folding pocket clip knife,https://i.ebayimg.com/thumbs/images/g/ysIAAOSwq99jRIA4/s-l140.jpg,https://www.ebay.com/itm/Sog-Traction-Tactical-Lockback-Tanto-Blade-Folding-Pocket-Clip-Knife-/234712593333,false,373**,"{'currentPrice': {'_currencyId': 'USD', 'value': '17.29'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '17.29'}, 'sellingState': 'Active', 'timeLeft': 'P15DT21H28M34S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-09-28T14:11:17.000Z', 'endTime': '2022-12-28T14:11:17.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '48'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ysIAAOSwq99jRIA4/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ysIAAOSwq99jRIA4/$_3.JPG,0.0,17.29,17.29,sog,15.0,-0.7100000000000009,-3.944444444444449
234722537829,"sog aegis fl tactical frame lock drop point pocket clip knife 4.5"" closed",https://i.ebayimg.com/thumbs/images/g/WMIAAOSwBFJjP1HO/s-l140.jpg,https://www.ebay.com/itm/Sog-Aegis-Fl-Tactical-Frame-Lock-Drop-Point-Pocket-Clip-Knife-4-5-Closed-/234722537829,false,373**,"{'currentPrice': {'_currencyId': 'USD', 'value': '17.39'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '17.39'}, 'sellingState': 'Active', 'timeLeft': 'P23DT21H33M12S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-10-05T14:15:55.000Z', 'endTime': '2023-01-05T14:15:55.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '42'}",true,1000.0,true,,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/WMIAAOSwBFJjP1HO/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/WMIAAOSwBFJjP1HO/$_3.JPG,0.0,17.39,17.39,sog,15.0,-0.6099999999999994,-3.3888888888888857
274939819187,sog knife assisted opening folding tactical outdoor tool pocket saber camping,https://i.ebayimg.com/thumbs/images/g/VfQAAOSw2SphOcgO/s-l140.jpg,https://www.ebay.com/itm/SOG-Knife-Assisted-Opening-Folding-Tactical-Outdoor-Tool-Pocket-Saber-Camping-/274939819187,false,,"{'currentPrice': {'_currencyId': 'USD', 'value': '19.91'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '19.91'}, 'sellingState': 'Active', 'timeLeft': 'P27DT15H56M37S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2021-09-09T08:39:20.000Z', 'endTime': '2023-01-09T08:39:20.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '265'}",true,1000.0,false,,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/VfQAAOSw2SphOcgO/$_1.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/VfQAAOSw2SphOcgO/$_3.JPG,0.0,19.91,19.91,sog,15.0,1.9100000000000001,10.61111111111111
404035357718,sog seal xr flipper knife xr-lock od green s35vn blade,https://i.ebayimg.com/thumbs/images/g/Z1kAAOSwd7djWED9/s-l140.jpg,https://www.ebay.com/itm/SOG-Seal-XR-Flipper-Knife-XR-Lock-OD-Green-S35VN-Blade-/404035357718,false,481**,"{'currentPrice': {'_currencyId': 'USD', 'value': '194.99'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '194.99'}, 'sellingState': 'Active', 'timeLeft': 'P24DT6H16M58S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '9.99'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-12-05T22:59:41.000Z', 'endTime': '2023-01-05T22:59:41.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '12'}",false,3000.0,false,,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Z1kAAOSwd7djWED9/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Z1kAAOSwd7djWED9/$_3.JPG,9.99,194.99,204.98000000000002,sog,15.0,186.98000000000002,1038.7777777777778
125650387442,"sog knife key  1.5"" stainless steel blade lockback design s.s. handle 0.9 oz",https://i.ebayimg.com/thumbs/images/g/z0oAAOSwmGpi0uBc/s-l140.jpg,https://www.ebay.com/itm/SOG-knife-Key-1-5-Stainless-Steel-Blade-Lockback-Design-S-S-Handle-0-9-OZ-/125650387442,false,305**,"{'currentPrice': {'_currencyId': 'USD', 'value': '11.75'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '11.75'}, 'sellingState': 'Active', 'timeLeft': 'P24DT22H50M28S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-12-06T15:33:11.000Z', 'endTime': '2023-01-06T15:33:11.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '7'}",false,1000.0,false,,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z0oAAOSwmGpi0uBc/$_1.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/z0oAAOSwmGpi0uBc/$_3.JPG,0.0,11.75,11.75,sog,15.0,-6.25,-34.72222222222222
125654707135,sog vision xr od green,https://i.ebayimg.com/thumbs/images/g/jtwAAOSw26Vjkp~B/s-l140.jpg,https://www.ebay.com/itm/SOG-Vision-XR-OD-Green-/125654707135,false,495**,"{'currentPrice': {'_currencyId': 'USD', 'value': '99.99'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '99.99'}, 'sellingState': 'Active', 'timeLeft': 'P27DT9H58M34S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-12-09T02:41:17.000Z', 'endTime': '2023-01-09T02:41:17.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '5'}",false,3000.0,false,,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/jtwAAOSw26Vjkp~B/$_1.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/jtwAAOSw26Vjkp~B/$_3.JPG,0.0,99.99,99.99,sog,15.0,81.99,455.5
275576212524,"new sog aegis at folding pocket knife 3.7"" cryo d2 gray blade - indigo/acid",https://i.ebayimg.com/thumbs/images/g/RfMAAOSwX~Rjlb5l/s-l140.jpg,https://www.ebay.com/itm/NEW-SOG-Aegis-Folding-Pocket-Knife-3-7-Cryo-D2-Gray-Blade-Indigo-Acid-/275576212524,false,972**,"{'currentPrice': {'_currencyId': 'USD', 'value': '69.99'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '69.99'}, 'sellingState': 'Active', 'timeLeft': 'P30DT8H52M19S'}","{'shippingServiceCost': {'_currencyId': 'USD', 'value': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-12-12T01:35:02.000Z', 'endTime': '2023-01-12T01:35:02.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",false,1000.0,false,,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/RfMAAOSwX~Rjlb5l/$_1.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/RfMAAOSwX~Rjlb5l/$_3.JPG,0.0,69.99,69.99,sog,15.0,51.989999999999995,288.8333333333333
325460174593,sog pentagon xr folding  knife - carbon 3.6 spear tip blade- new in box,https://i.ebayimg.com/thumbs/images/g/Lt0AAOSwgHFjlz8K/s-l140.jpg,https://www.ebay.com/itm/SOG-Pentagon-XR-folding-knife-Carbon-3-6-spear-tip-blade-new-box-/325460174593,false,800**,"{'currentPrice': {'_currencyId': 'USD', 'value': '109.0'}, 'convertedCurrentPrice': {'_currencyId': 'USD', 'value': '109.0'}, 'sellingState': 'Active', 'timeLeft': 'P30DT22H5M1S'}","{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-12-12T14:47:44.000Z', 'endTime': '2023-01-12T14:47:44.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",false,1000.0,false,,https://i.ebayimg.com/00/s/Njg4WDE2MDA=/z/Lt0AAOSwgHFjlz8K/$_1.JPG,https://i.ebayimg.com/00/s/Njg4WDE2MDA=/z/Lt0AAOSwgHFjlz8K/$_3.JPG,0.0,109.0,109.0,sog,15.0,91.0,505.55555555555554
