itemId,title,galleryURL,viewItemURL,postalCode,location,country,shippingInfo,sellingStatus,listingInfo,returnsAccepted,condition,price_in_US,camillus_cost
134147047535,CAMILLUS Yello Jaket 2- Blade Folding Pocket Knife.,https://i.ebayimg.com/thumbs/images/g/hYMAAOSwc1hiqPzN/s-l140.jpg,https://www.ebay.com/itm/CAMILLUS-Yello-Jaket-2-Blade-Folding-Pocket-Knife-/134147047535,300**,"Marietta,GA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '18.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '18.99'}, 'sellingState': 'Active', 'timeLeft': 'P21DT4H9M8S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-14T21:26:05.000Z', 'endTime': '2022-07-14T21:26:05.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",True,Used,18.99,32.95
284865349192,Hard To Find Camillus AUS_8 Lev-R-Lok Knife - broken blade tip,https://i.ebayimg.com/thumbs/images/g/yzsAAOSwW5piHm~n/s-l140.jpg,https://www.ebay.com/itm/Hard-Find-Camillus-AUS-8-Lev-R-Lok-Knife-broken-blade-tip-/284865349192,294**,"Johns Island,SC,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '12.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '12.0'}, 'sellingState': 'Active', 'timeLeft': 'P28DT0H5M15S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-21T17:22:12.000Z', 'endTime': '2022-07-21T17:22:12.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",False,Used,12.0,32.95
393867991822,USED CAMILLUS TITANIUM KNIFE TACTICAL LINER LOCK FOLDING POCKET Silver Black,https://i.ebayimg.com/thumbs/images/g/DxAAAOSwgSFh37br/s-l140.jpg,https://www.ebay.com/itm/USED-CAMILLUS-TITANIUM-KNIFE-TACTICAL-LINER-LOCK-FOLDING-POCKET-Silver-Black-/393867991822,185**,"Taylor,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'currentPrice': {'@currencyId': 'USD', '#text': '12.74'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '12.74'}, 'sellingState': 'Active', 'timeLeft': 'P19DT12H5M15S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-01-13T05:22:12.000Z', 'endTime': '2022-07-13T05:22:12.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '3'}",True,Used,12.74,32.95
363781005933,RARE/DISCONTINUED- CAMILLUS/Michael Prater Custom 2 Blade Trapper Folding Knife,https://i.ebayimg.com/thumbs/images/g/4mkAAOSw-cFiM3NS/s-l140.jpg,https://www.ebay.com/itm/RARE-DISCONTINUED-CAMILLUS-Michael-Prater-Custom-2-Blade-Trapper-Folding-Knife-/363781005933,783**,"Riviera,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '160.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '160.0'}, 'sellingState': 'Active', 'timeLeft': 'P5DT21H43M1S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-03-29T14:59:58.000Z', 'endTime': '2022-06-29T14:59:58.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '8'}",False,Used,160.0,32.95
134146295778,TVC2003 Camillus Carbontride Titanium Beast Tactical Survival Knife,https://i.ebayimg.com/thumbs/images/g/IdAAAOSwKz5ip9kb/s-l140.jpg,https://www.ebay.com/itm/TVC2003-Camillus-Carbontride-Titanium-Beast-Tactical-Survival-Knife-/134146295778,400**,"La Grange,KY,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '49.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '49.95'}, 'sellingState': 'Active', 'timeLeft': 'P20DT7H26M29S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-14T00:43:26.000Z', 'endTime': '2022-07-14T00:43:26.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",True,Used,49.95,32.95
284817547648,CAMILLUS USA Silver Sword Marshall Lockback Knife 864 - VINTAGE All Stainless,https://i.ebayimg.com/thumbs/images/g/SOQAAOSwSDVigr8a/s-l140.jpg,https://www.ebay.com/itm/CAMILLUS-USA-Silver-Sword-Marshall-Lockback-Knife-864-VINTAGE-All-Stainless-/284817547648,342**,"Ellenton,FL,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'true', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '24.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '24.95'}, 'sellingState': 'Active', 'timeLeft': 'P23DT4H10M49S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-05-16T21:27:46.000Z', 'endTime': '2022-07-16T21:27:46.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",True,Used,24.95,32.95
373965534199,Vintage Camillus New York Cub Scouts BSA 3 Blade Pocket Knife,https://i.ebayimg.com/thumbs/images/g/-7EAAOSwgRdiCAjy/s-l140.jpg,https://www.ebay.com/itm/Vintage-Camillus-New-York-Cub-Scouts-BSA-3-Blade-Pocket-Knife-/373965534199,238**,"Zuni,VA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'FreePickup', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '19.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '19.99'}, 'sellingState': 'Active', 'timeLeft': 'P14DT7H15M22S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-03-08T00:32:19.000Z', 'endTime': '2022-07-08T00:32:19.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",False,Used,19.99,32.95
234318867144,CAMILLUS TITANIUM CARBONITRIDE FLIPPER TACTICAL LINER LOCK POCKET KNIFE,https://i.ebayimg.com/thumbs/images/g/1l8AAOSwrWBhnYE9/s-l140.jpg,https://www.ebay.com/itm/CAMILLUS-TITANIUM-CARBONITRIDE-FLIPPER-TACTICAL-LINER-LOCK-POCKET-KNIFE-/234318867144,373**,"Tullahoma,TN,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '24.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '24.95'}, 'sellingState': 'Active', 'timeLeft': 'P11DT7H19M51S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2021-12-05T00:36:48.000Z', 'endTime': '2022-07-05T00:36:48.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '3'}",True,Used,24.95,32.95
255453289299,Camillus rough cut tobacco knife,https://i.ebayimg.com/thumbs/images/g/ZSoAAOSw0CtiPOGQ/s-l140.jpg,https://www.ebay.com/itm/Camillus-rough-cut-tobacco-knife-/255453289299,250**,"Duck,WV,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '3.75'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '2'}","{'currentPrice': {'@currencyId': 'USD', '#text': '44.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '44.99'}, 'sellingState': 'Active', 'timeLeft': 'P1DT4H17M27S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-03-24T21:34:24.000Z', 'endTime': '2022-06-24T21:34:24.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '7'}",False,Used,44.99,32.95
144567150266,Vintage Camillus New York USA 3 Blade Knife Pocket Knife Stockman Pattern 77 *PH,https://i.ebayimg.com/thumbs/images/g/OYAAAOSwRU9igTg-/s-l140.jpg,https://www.ebay.com/itm/Vintage-Camillus-New-York-USA-3-Blade-Knife-Pocket-Knife-Stockman-Pattern-77-PH-/144567150266,146**,"Rochester,NY,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '22.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '22.99'}, 'sellingState': 'Active', 'timeLeft': 'P29DT16H59M4S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-05-23T10:16:01.000Z', 'endTime': '2022-07-23T10:16:01.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '6'}",True,Used,22.99,32.95
334429640478,CAMILLUS FOUR LINE TWO BLADE EQUAL END POCKET KNIFE PEARL HANDLES NEW YORK USED,https://i.ebayimg.com/thumbs/images/g/TI0AAOSwCbFics6d/s-l140.jpg,https://www.ebay.com/itm/CAMILLUS-FOUR-LINE-TWO-BLADE-EQUAL-END-POCKET-KNIFE-PEARL-HANDLES-NEW-YORK-USED-/334429640478,448**,"Bellville,OH,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.75'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '19.5'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '19.5'}, 'sellingState': 'Active', 'timeLeft': 'P11DT1H56M13S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-05-04T19:13:10.000Z', 'endTime': '2022-07-04T19:13:10.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",False,Used,19.5,32.95
234543806807,Sword Brand Woodcraft Green 2 Blade Folding Pocket Knife Made in USA By Camillus,https://i.ebayimg.com/thumbs/images/g/QfUAAOSwAiVid8-n/s-l140.jpg,https://www.ebay.com/itm/Sword-Brand-Woodcraft-Green-2-Blade-Folding-Pocket-Knife-Made-USA-Camillus-/234543806807,373**,"Tullahoma,TN,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '49.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '49.95'}, 'sellingState': 'Active', 'timeLeft': 'P14DT20H58M22S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-05-08T14:15:19.000Z', 'endTime': '2022-07-08T14:15:19.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '4'}",True,Used,49.95,32.95
234285561891,CAMILLUS MODEL 864 3M ADVERTISING LOCKBACK POCKET KNIFE MADE IN USA,https://i.ebayimg.com/thumbs/images/g/oWIAAOSwWsFhhHxh/s-l140.jpg,https://www.ebay.com/itm/CAMILLUS-MODEL-864-3M-ADVERTISING-LOCKBACK-POCKET-KNIFE-MADE-USA-/234285561891,373**,"Tullahoma,TN,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '29.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '29.95'}, 'sellingState': 'Active', 'timeLeft': 'P20DT8H34M4S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2021-11-14T01:51:01.000Z', 'endTime': '2022-07-14T01:51:01.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",True,Used,29.95,32.95
224910072883,"VINTAGE RARE CAMILLUS 4 BLADE FOLDING POCKET KNIFE SOLID WOOD HANDLES, GOOD+",https://i.ebayimg.com/thumbs/images/g/vBsAAOSwTLZiQn~C/s-l140.jpg,https://www.ebay.com/itm/VINTAGE-RARE-CAMILLUS-4-BLADE-FOLDING-POCKET-KNIFE-SOLID-WOOD-HANDLES-GOOD-/224910072883,291**,"West Columbia,SC,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '3.99'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '39.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '39.95'}, 'sellingState': 'Active', 'timeLeft': 'P5DT10H30M28S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-03-29T03:47:25.000Z', 'endTime': '2022-06-29T03:47:25.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '3'}",True,Used,39.95,32.95
403686632938,Vintage Camillus 709 Ole Smoky 2 Blade Congress Pocket Knife With Delrin Handles,https://i.ebayimg.com/thumbs/images/g/SkYAAOSwuM1iku-b/s-l140.jpg,https://www.ebay.com/itm/Vintage-Camillus-709-Ole-Smoky-2-Blade-Congress-Pocket-Knife-Delrin-Handles-/403686632938,421**,"Smiths Grove,KY,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '4.25'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '45.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '45.0'}, 'sellingState': 'Active', 'timeLeft': 'P5DT10H47M40S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-05-29T04:04:37.000Z', 'endTime': '2022-06-29T04:04:37.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",False,Used,45.0,32.95
363877994909,Vintage Camillus/Santa Fe Knifework-Wolf-Hunter Lockback Folding Pocket Knife,https://i.ebayimg.com/thumbs/images/g/h5oAAOSwrTBirp7D/s-l140.jpg,https://www.ebay.com/itm/Vintage-Camillus-Santa-Fe-Knifework-Wolf-Hunter-Lockback-Folding-Pocket-Knife-/363877994909,783**,"Riviera,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '115.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '115.0'}, 'sellingState': 'Active', 'timeLeft': 'P25DT10H50M9S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-06-19T04:07:06.000Z', 'endTime': '2022-07-19T04:07:06.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",False,Used,115.0,32.95
393752698604,Camillus Titanium Aus 8 Pocket Knife All Black,https://i.ebayimg.com/thumbs/images/g/1mkAAOSwaMdhqCkt/s-l140.jpg,https://www.ebay.com/itm/Camillus-Titanium-Aus-8-Pocket-Knife-All-Black-/393752698604,185**,"Taylor,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'currentPrice': {'@currencyId': 'USD', '#text': '12.74'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '12.74'}, 'sellingState': 'Active', 'timeLeft': 'P8DT8H45M48S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2021-12-02T02:02:45.000Z', 'endTime': '2022-07-02T02:02:45.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '1'}",True,Used,12.74,32.95
165520879216,Camillus New York USA Santa Fe single blade Pocket Knife,https://i.ebayimg.com/thumbs/images/g/Hs8AAOSwQR9inqgF/s-l140.jpg,https://www.ebay.com/itm/Camillus-New-York-USA-Santa-Fe-single-blade-Pocket-Knife-/165520879216,191**,"Philadelphia,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '65.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '65.95'}, 'sellingState': 'Active', 'timeLeft': 'P13DT8H5M56S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-07T01:22:53.000Z', 'endTime': '2022-07-07T01:22:53.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",True,Used,65.95,32.95
202389459283,USN NAVY USCG MSC MERCHANT MARINE BOSUN SAILOR MARLIN SPIKE ROPE RIGGING KNIFE M,https://i.ebayimg.com/thumbs/images/g/wT4AAOSwfbRbYPaR/s-l140.jpg,https://www.ebay.com/itm/USN-NAVY-USCG-MSC-MERCHANT-MARINE-BOSUN-SAILOR-MARLIN-SPIKE-ROPE-RIGGING-KNIFE-M-/202389459283,967**,"Ewa Beach,HI,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '8.95'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '5'}","{'currentPrice': {'@currencyId': 'USD', '#text': '46.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '46.99'}, 'sellingState': 'Active', 'timeLeft': 'P8DT6H17M21S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2018-08-01T23:34:18.000Z', 'endTime': '2022-07-01T23:34:18.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '53'}",False,Used,46.99,32.95
265719957117,Camillus yellow knife with wood box,https://i.ebayimg.com/thumbs/images/g/H0EAAOSw4-1imSKJ/s-l140.jpg,https://www.ebay.com/itm/Camillus-yellow-knife-wood-box-/265719957117,563**,"Evansville,MN,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '5.5'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '25.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '25.0'}, 'sellingState': 'Active', 'timeLeft': 'P9DT3H34M45S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-02T20:51:42.000Z', 'endTime': '2022-07-02T20:51:42.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",False,Used,25.0,32.95
393943339886,Camillus Titanium Folding Knife Plain Blade Damaged,https://i.ebayimg.com/thumbs/images/g/IiQAAOSwWqNiDvvP/s-l140.jpg,https://www.ebay.com/itm/Camillus-Titanium-Folding-Knife-Plain-Blade-Damaged-/393943339886,185**,"Taylor,PA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '0'}","{'currentPrice': {'@currencyId': 'USD', '#text': '16.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '16.99'}, 'sellingState': 'Active', 'timeLeft': 'P24DT8H37M24S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-02-18T01:54:21.000Z', 'endTime': '2022-07-18T01:54:21.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",True,Used,16.99,32.95
234565897781,Camillus Silver Sword 42 Lockback Pocket Knife Made In USA,https://i.ebayimg.com/thumbs/images/g/omYAAOSwBuVig9c-/s-l140.jpg,https://www.ebay.com/itm/Camillus-Silver-Sword-42-Lockback-Pocket-Knife-Made-USA-/234565897781,373**,"Tullahoma,TN,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '55.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '55.95'}, 'sellingState': 'Active', 'timeLeft': 'P1DT8H7M53S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-05-25T01:24:50.000Z', 'endTime': '2022-06-25T01:24:50.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",True,Used,55.95,32.95
203802042088,A Pair of Vintage USA Folding Pocket Knives - Camillus 41 & Frontier 4034,https://i.ebayimg.com/thumbs/images/g/GGgAAOSwNTRhz0-M/s-l140.jpg,https://www.ebay.com/itm/Pair-Vintage-USA-Folding-Pocket-Knives-Camillus-41-Frontier-4034-/203802042088,711**,"Shreveport,LA,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '21.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '21.99'}, 'sellingState': 'Active', 'timeLeft': 'P0DT0H19M55S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-01-23T17:36:52.000Z', 'endTime': '2022-06-23T17:36:52.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '2'}",True,Used,21.99,32.95
325148291212,1988 Camillus U.S. Military Multi Tool Pocket Knife,https://i.ebayimg.com/thumbs/images/g/XyQAAOSwyd9iWcvF/s-l140.jpg,https://www.ebay.com/itm/1988-Camillus-U-S-Military-Multi-Tool-Pocket-Knife-/325148291212,640**,"Warrensburg,MO,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '39.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '39.99'}, 'sellingState': 'Active', 'timeLeft': 'P22DT2H34M41S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-04-15T19:51:38.000Z', 'endTime': '2022-07-15T19:51:38.000Z', 'listingType': 'FixedPrice', 'gift': 'false', 'watchCount': '5'}",True,Used,39.99,32.95
403699960157,Vintage Camillus New York USA 7 Sword Brand Folding Knife CAM LOK Staglon Scales,https://i.ebayimg.com/thumbs/images/g/SgkAAOSwZ1Jim8sd/s-l140.jpg,https://www.ebay.com/itm/Vintage-Camillus-New-York-USA-7-Sword-Brand-Folding-Knife-CAM-LOK-Staglon-Scales-/403699960157,751**,"Palmer,TX,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '7.95'}, 'shippingType': 'Flat', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '54.95'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '54.95'}, 'sellingState': 'Active', 'timeLeft': 'P11DT4H4M17S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-06-04T21:21:14.000Z', 'endTime': '2022-07-04T21:21:14.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",True,Used,54.95,32.95
294998090043,Camillus Heat 3.65 Darrel Ralph Design Flipper Pocket Knife,https://i.ebayimg.com/thumbs/images/g/ouQAAOSwxFxiRluI/s-l140.jpg,https://www.ebay.com/itm/Camillus-Heat-3-65-Darrel-Ralph-Design-Flipper-Pocket-Knife-/294998090043,815**,"Grand Junction,CO,USA",US,"{'shippingServiceCost': {'@currencyId': 'USD', '#text': '0.0'}, 'shippingType': 'Free', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '1'}","{'currentPrice': {'@currencyId': 'USD', '#text': '64.99'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '64.99'}, 'sellingState': 'Active', 'timeLeft': 'P29DT10H22M48S'}","{'bestOfferEnabled': 'false', 'buyItNowAvailable': 'false', 'startTime': '2022-05-23T03:39:45.000Z', 'endTime': '2022-07-23T03:39:45.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",True,Used,64.99,32.95
195039006492,Vintage Camillus New York Electrician Knife,https://i.ebayimg.com/thumbs/images/g/EoUAAOSwk9lieGMe/s-l140.jpg,https://www.ebay.com/itm/Vintage-Camillus-New-York-Electrician-Knife-/195039006492,981**,"Seattle,WA,USA",US,"{'shippingType': 'Calculated', 'shipToLocations': 'Worldwide', 'expeditedShipping': 'false', 'oneDayShippingAvailable': 'false', 'handlingTime': '3'}","{'currentPrice': {'@currencyId': 'USD', '#text': '5.0'}, 'convertedCurrentPrice': {'@currencyId': 'USD', '#text': '5.0'}, 'sellingState': 'Active', 'timeLeft': 'P15DT7H30M43S'}","{'bestOfferEnabled': 'true', 'buyItNowAvailable': 'false', 'startTime': '2022-05-09T00:47:40.000Z', 'endTime': '2022-07-09T00:47:40.000Z', 'listingType': 'FixedPrice', 'gift': 'false'}",False,Used,5.0,32.95
